station_code,station_lat,station_lon,input_source,query_radius_km,api_version,vs30_mps,vs30_valid,vs30_source,vs30_mesh_code,vs30_jcode,vs30_query_distance_km,arv,status,error,api_url
KGS028,30.4204,130.5771,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,308.9,1,j-shis_meshsearch_avs,4530540613,9,,1.25,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.57710000%2C30.42040000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KGS029,30.2363,130.5553,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,312.0,1,j-shis_meshsearch_avs,4530248414,9,,1.24,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.55530000%2C30.23630000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KGS030,28.451,129.6784,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,267.3,1,j-shis_meshsearch_avs,4229554412,10,,1.41,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=129.67840000%2C28.45100000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KGS033,27.6883,128.9421,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,351.4,1,j-shis_meshsearch_avs,4128472532,7,,1.12,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=128.94210000%2C27.68830000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KGS036,31.836,129.8678,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,641.3,1,j-shis_meshsearch_avs,4729660914,1,,0.67,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=129.86780000%2C31.83600000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KGS037,31.639,129.7078,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,260.2,1,j-shis_meshsearch_avs,4729356641,16,,1.44,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=129.70780000%2C31.63900000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KGSH01,32.1554,130.1191,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,510.4,1,j-shis_meshsearch_avs,4830108941,4,,0.81,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.11910000%2C32.15540000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KGSH02,31.994,130.2077,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,641.3,1,j-shis_meshsearch_avs,4730719623,1,,0.67,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.20770000%2C31.99400000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KGSH03,31.9812,130.4438,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,775.5,1,j-shis_meshsearch_avs,4730737541,1,,0.57,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.44380000%2C31.98120000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KGSH05,31.8699,130.4958,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,304.6,1,j-shis_meshsearch_avs,4730634923,10,,1.26,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.49580000%2C31.86990000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KGSH06,31.6988,130.4594,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,405.6,1,j-shis_meshsearch_avs,4730433644,6,,0.99,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.45940000%2C31.69880000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KGSH07,31.714,130.6149,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,290.0,1,j-shis_meshsearch_avs,4730445931,8,,1.32,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.61490000%2C31.71400000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KGSH08,31.5618,130.9969,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,405.6,1,j-shis_meshsearch_avs,4730277924,6,,0.99,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.99690000%2C31.56180000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KGSH09,31.3741,130.4333,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,379.2,1,j-shis_meshsearch_avs,4730034443,10,,1.05,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.43330000%2C31.37410000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KGSH10,31.2066,130.6183,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,316.7,1,j-shis_meshsearch_avs,4630644934,5,,1.22,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.61830000%2C31.20660000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KGW001,34.5452,134.2804,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,400.3,1,j-shis_meshsearch_avs,5134625214,2,,1.00,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=134.28040000%2C34.54520000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KGW002,34.4724,134.3142,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,253.3,1,j-shis_meshsearch_avs,5134526531,20,,1.48,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=134.31420000%2C34.47240000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KGW003,34.2644,133.7896,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,287.1,1,j-shis_meshsearch_avs,5133361331,11,,1.33,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=133.78960000%2C34.26440000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KGW004,34.3473,134.0375,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,260.2,1,j-shis_meshsearch_avs,5134401242,16,,1.44,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=134.03750000%2C34.34730000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KGW005,34.1139,133.6353,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,213.8,1,j-shis_meshsearch_avs,5133153042,19,,1.71,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=133.63530000%2C34.11390000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KGW006,34.2499,134.1856,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,387.7,1,j-shis_meshsearch_avs,5134219444,3,,1.03,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=134.18560000%2C34.24990000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KGW007,34.213,134.4133,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,286.3,1,j-shis_meshsearch_avs,5134235331,11,,1.33,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=134.41330000%2C34.21300000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KGW008,34.1645,133.9241,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,361.9,1,j-shis_meshsearch_avs,5133179342,11,,1.09,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=133.92410000%2C34.16450000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KGWH01,34.2186,133.9493,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,377.2,1,j-shis_meshsearch_avs,5133276522,3,,1.05,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=133.94930000%2C34.21860000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KGWH02,34.198,133.7081,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,207.5,1,j-shis_meshsearch_avs,5133253643,15,,1.75,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=133.70810000%2C34.19800000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KGWH03,34.27,134.1482,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,775.5,1,j-shis_meshsearch_avs,5134312124,1,,0.57,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=134.14820000%2C34.27000000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KGWH05,34.4572,134.3241,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,260.2,1,j-shis_meshsearch_avs,5134524544,16,,1.44,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=134.32410000%2C34.45720000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KKWH02,44.5509,142.5736,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,438.0,1,j-shis_meshsearch_avs,6642646522,10,,0.93,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=142.57360000%2C44.55090000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KKWH03,44.4732,142.2725,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,384.6,1,j-shis_meshsearch_avs,6642526144,10,,1.03,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=142.27250000%2C44.47320000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KKWH04,44.4376,142.4056,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,326.3,1,j-shis_meshsearch_avs,6642532232,11,,1.19,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=142.40560000%2C44.43760000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KKWH06,44.3207,142.7656,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,415.9,1,j-shis_meshsearch_avs,6642368113,10,,0.97,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=142.76560000%2C44.32070000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KKWH08,43.0406,142.6562,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,558.9,1,j-shis_meshsearch_avs,6442454234,8,,0.75,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=142.65620000%2C43.04060000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KKWH09,44.7745,142.2542,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,472.0,1,j-shis_meshsearch_avs,6742122034,8,,0.87,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=142.25420000%2C44.77450000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KKWH10,44.6617,142.0528,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,339.4,1,j-shis_meshsearch_avs,6642709413,10,,1.15,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=142.05280000%2C44.66170000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KKWH11,43.9754,142.2834,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,418.9,1,j-shis_meshsearch_avs,6542727221,10,,0.96,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=142.28340000%2C43.97540000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KKWH13,43.5113,142.3906,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,405.6,1,j-shis_meshsearch_avs,6542231113,6,,0.99,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=142.39060000%2C43.51130000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KKWH14,43.3841,142.5245,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,298.5,1,j-shis_meshsearch_avs,6542046122,5,,1.28,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=142.52450000%2C43.38410000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KKWH15,43.8546,142.7656,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,529.4,1,j-shis_meshsearch_avs,6542662131,8,,0.79,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=142.76560000%2C43.85460000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KMM001,33.1211,131.0689,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,405.6,1,j-shis_meshsearch_avs,4931504541,6,,0.99,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=131.06890000%2C33.12110000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KMM002,33.0189,130.6846,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,303.9,1,j-shis_meshsearch_avs,4930452424,11,,1.26,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.68460000%2C33.01890000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KMM003,32.9335,130.5477,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,264.2,1,j-shis_meshsearch_avs,4930342322,5,,1.42,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.54770000%2C32.93350000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KMM004,32.9318,131.1203,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,283.9,1,j-shis_meshsearch_avs,4931301943,5,,1.34,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=131.12030000%2C32.93180000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KMM005,32.8761,130.8771,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,304.8,1,j-shis_meshsearch_avs,4930275011,9,,1.26,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.87710000%2C32.87610000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KMM006,32.7934,130.7772,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,268.5,1,j-shis_meshsearch_avs,4930165211,5,,1.40,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.77720000%2C32.79340000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KMM007,32.8268,131.1224,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,292.9,1,j-shis_meshsearch_avs,4931109922,5,,1.30,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=131.12240000%2C32.82680000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KMM008,32.6875,130.6598,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,195.9,1,j-shis_meshsearch_avs,4930052242,15,,1.84,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.65980000%2C32.68750000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KMM009,32.6864,130.9886,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,405.6,1,j-shis_meshsearch_avs,4930072913,6,,0.99,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.98860000%2C32.68640000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KMM010,32.6134,130.4873,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,213.8,1,j-shis_meshsearch_avs,4830733842,19,,1.71,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.48730000%2C32.61340000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KMM011,32.6166,130.8635,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,405.6,1,j-shis_meshsearch_avs,4830763933,6,,0.99,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.86350000%2C32.61660000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KMM012,32.5099,130.5908,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,183.8,1,j-shis_meshsearch_avs,4830641712,15,,1.94,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.59080000%2C32.50990000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KMM013,32.3644,130.5089,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,207.5,1,j-shis_meshsearch_avs,4830443041,15,,1.75,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.50890000%2C32.36440000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KMM014,32.3961,130.8273,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,405.6,1,j-shis_meshsearch_avs,4830467631,6,,0.99,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.82730000%2C32.39610000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KMM015,32.2161,130.4059,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,177.8,1,j-shis_meshsearch_avs,4830235234,15,,2.00,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.40590000%2C32.21610000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KMM016,32.1965,130.7757,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,405.6,1,j-shis_meshsearch_avs,4830263231,6,,0.99,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.77570000%2C32.19650000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KMM017,32.2567,130.9245,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,356.0,1,j-shis_meshsearch_avs,4830370344,11,,1.10,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.92450000%2C32.25670000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KMM018,32.3941,130.3898,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,775.5,1,j-shis_meshsearch_avs,4830437113,1,,0.57,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.38980000%2C32.39410000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KMM019,32.4548,130.1807,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,444.4,1,j-shis_meshsearch_avs,4830514432,3,,0.91,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.18070000%2C32.45480000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KMM020,32.3636,130.1807,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,270.1,1,j-shis_meshsearch_avs,4830413432,10,,1.40,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.18070000%2C32.36360000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KMM021,32.3793,129.9996,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,207.5,1,j-shis_meshsearch_avs,4829475942,15,,1.75,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=129.99960000%2C32.37930000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KMM022,32.1945,130.027,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,207.5,1,j-shis_meshsearch_avs,4830203213,15,,1.75,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.02700000%2C32.19450000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KMMH03,32.9984,130.8301,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,405.6,1,j-shis_meshsearch_avs,4930369634,6,,0.99,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.83010000%2C32.99840000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KMMH05,32.9553,131.2207,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,299.2,1,j-shis_meshsearch_avs,4931314741,5,,1.28,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=131.22070000%2C32.95530000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
KMMH07,32.6234,130.5584,/home/zhangb/work/people/zhangbei/team_claude/team_pytorch/station_cache_d9a7d4d6.csv,1.0,V4,510.4,1,j-shis_meshsearch_avs,4830744443,4,,0.81,Success,,https://www.j-shis.bosai.go.jp/map/api/meshsearch?center=130.55840000%2C32.62340000&epsg=4326&format=geojson&filter=AVS_gt_0&radius=1.000&limit=1&order=DIST&version=V4
